claim_id,paper_location,value,numerator,denominator,source,key,generator,status
C1F-FOUR-VIEW-EFFECT_ONLY-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.7708333333333334,37,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=effect_only].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-EFFECT_ONLY-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.5384615384615384,147,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=effect_only].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-EFFECT_ONLY-ASR,Final Results / current-C1f mechanism attribution,0.07692307692307693,21,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=effect_only].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-REGISTERED_FIELD_C1F-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.6458333333333334,31,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=registered_field_c1f].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-REGISTERED_FIELD_C1F-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.5421245421245421,148,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=registered_field_c1f].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-REGISTERED_FIELD_C1F-ASR,Final Results / current-C1f mechanism attribution,0.02564102564102564,7,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=registered_field_c1f].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
BOUNDED-CURRENT-NO_GUARD-ASR,Final Results / bounded public-family diagnostic,0.1,4,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=no_guard].attack_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-NO_GUARD-UTILITY,Final Results / bounded public-family diagnostic,0.45,18,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=no_guard].terminal_user_utility_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-OURS_E77_EFFECT_DIFF_RUNTIME-ASR,Final Results / bounded public-family diagnostic,0.05,2,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=ours_e77_effect_diff_runtime].attack_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-OURS_E77_EFFECT_DIFF_RUNTIME-UTILITY,Final Results / bounded public-family diagnostic,0.425,17,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=ours_e77_effect_diff_runtime].terminal_user_utility_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-ASR-MCNEMAR-P,Final Results / bounded public-family diagnostic,0.625,,,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,paired_statistics.attack_success.exact_mcnemar_two_sided_p,run_current_c1f_bounded_adaptive.py,verified
RAW-FIELD-CLOSED-LOOP-BENIGN-UTILITY,Final Results / raw-field attribution,0.8125,39,48,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,aggregates[variant=raw_field_taint].benign_utility_successes,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-CLOSED-LOOP-ATTACK-UTILITY,Final Results / raw-field attribution,0.5934065934065934,162,273,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,aggregates[variant=raw_field_taint].attack_utility_successes,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-CLOSED-LOOP-ASR,Final Results / raw-field attribution,0.03663003663003663,10,273,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,aggregates[variant=raw_field_taint].attack_successes,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-RETROSPECTIVE-DECISION-DISAGREEMENTS,Final Results / paired representation attribution,0.03553299492385787,28,788,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.decision_disagreements,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-RETROSPECTIVE-RAW-ALLOW-ATOM-DENY,Final Results / paired representation attribution,0.03553299492385787,28,788,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.raw_allow_atom_deny,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-RETROSPECTIVE-RAW-DENY-ATOM-ALLOW,Final Results / paired representation attribution,0.0,0,788,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.raw_deny_atom_allow,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-RETROSPECTIVE-TRAJECTORIES-WITH-DISAGREEMENT,Final Results / paired representation attribution,0.03443526170798898,25,726,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.trajectories_with_disagreement,run_c1f_raw_field_attribution.py,verified
CURRENT-STRONG-NO_GUARD-BENIGN-UTILITY,Final Results / frozen strong-baseline comparison,0.6185567010309279,60,97,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=no_guard].benign_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-NO_GUARD-ATTACK-UTILITY,Final Results / frozen strong-baseline comparison,0.5151033386327504,324,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=no_guard].attack_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-NO_GUARD-ASR,Final Results / frozen strong-baseline comparison,0.10015898251192369,63,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=no_guard].attack_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-SPOTLIGHTING-BENIGN-UTILITY,Final Results / frozen strong-baseline comparison,0.6597938144329897,64,97,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=spotlighting].benign_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-SPOTLIGHTING-ATTACK-UTILITY,Final Results / frozen strong-baseline comparison,0.548489666136725,345,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=spotlighting].attack_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-SPOTLIGHTING-ASR,Final Results / frozen strong-baseline comparison,0.09538950715421304,60,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=spotlighting].attack_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-PROMPT_SANDWICHING-BENIGN-UTILITY,Final Results / frozen strong-baseline comparison,0.6804123711340206,66,97,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=prompt_sandwiching].benign_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-PROMPT_SANDWICHING-ATTACK-UTILITY,Final Results / frozen strong-baseline comparison,0.5945945945945946,374,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=prompt_sandwiching].attack_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-PROMPT_SANDWICHING-ASR,Final Results / frozen strong-baseline comparison,0.009538950715421303,6,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=prompt_sandwiching].attack_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-PROMPTARMOR_LOCAL-BENIGN-UTILITY,Final Results / frozen strong-baseline comparison,0.27835051546391754,27,97,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=promptarmor_local].benign_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-PROMPTARMOR_LOCAL-ATTACK-UTILITY,Final Results / frozen strong-baseline comparison,0.24165341812400637,152,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=promptarmor_local].attack_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-PROMPTARMOR_LOCAL-ASR,Final Results / frozen strong-baseline comparison,0.0,0,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=promptarmor_local].attack_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-C1F-BENIGN-UTILITY,Final Results / frozen strong-baseline comparison,0.6082474226804123,59,97,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=c1f].benign_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-C1F-ATTACK-UTILITY,Final Results / frozen strong-baseline comparison,0.505564387917329,318,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=c1f].attack_utility_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-C1F-ASR,Final Results / frozen strong-baseline comparison,0.028616852146263912,18,629,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,metrics[method=c1f].attack_successes,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-C1F-PRECOMMIT-CHECKS,Final Results / frozen strong-baseline comparison,2628,,,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,c1f_precommit_audit.precommit_checks,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-C1F-EXECUTED-WITHOUT-ALLOW,Final Results / frozen strong-baseline comparison,0,,,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,c1f_precommit_audit.executed_without_allow,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CURRENT-STRONG-C1F-RUNTIME-LLM-CALLS,Final Results / frozen strong-baseline comparison,0,,,experiments/unified-agent-security-baselines/results/current-c1f-strong-baseline-rerun/results.json,c1f_precommit_audit.runtime_llm_calls,run_current_c1f_qwen32_strong_baseline_rerun.py,verified
CONCRETE-AUTHORIZER-TOOLS,Results / concrete-atom authorizer mechanism,5,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,n_tools,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONTEXTS,Results / concrete-atom authorizer mechanism,32,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,n_contexts,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-QUERIES,Results / concrete-atom authorizer mechanism,232,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,n_queries,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-IDEAL-ALLOW,Results / concrete-atom authorizer mechanism,82,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,ideal_decisions.ALLOW,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-IDEAL-DENY,Results / concrete-atom authorizer mechanism,150,,,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,ideal_decisions.DENY,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-UPA,Results / concrete-atom authorizer mechanism,1.0,150,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-WHOLE_CALL_TOOL_NAME-ACCURACY,Results / concrete-atom authorizer mechanism,0.35344827586206895,82,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=whole_call_tool_name].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-UPA,Results / concrete-atom authorizer mechanism,0.09333333333333334,14,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-FD,Results / concrete-atom authorizer mechanism,0.34146341463414637,28,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-RAW_ARGUMENTS_EXACT-ACCURACY,Results / concrete-atom authorizer mechanism,0.8189655172413793,190,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=raw_arguments_exact].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-UPA,Results / concrete-atom authorizer mechanism,0.5666666666666667,85,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-COMMON_EFFECT_ATOMS-ACCURACY,Results / concrete-atom authorizer mechanism,0.6336206896551724,147,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=common_effect_atoms].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-UPA,Results / concrete-atom authorizer mechanism,0.0,0,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-CONCRETE_EFFECT_ATOMS-ACCURACY,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=concrete_effect_atoms].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-UPA,Results / concrete-atom authorizer mechanism,0.0,0,150,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].unsafe_pre_allow.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-FD,Results / concrete-atom authorizer mechanism,0.0,0,82,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].safe_false_deny.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-COVERAGE,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].coverage.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
CONCRETE-AUTHORIZER-SOURCE_EFFECT_ORACLE-ACCURACY,Results / concrete-atom authorizer mechanism,1.0,232,232,experiments/human-authority-and-causal-validation/results/concrete-atom-authorizer-mechanism/concrete-atom-authorizer-report.json,metrics[method=source_effect_oracle].decision_accuracy.rate,run_toolsandbox_concrete_atom_authorizer.py,verified
SMALL-RUNTIME-CASES,Results / integration case study,30,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,n_cases,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
SMALL-RUNTIME-COMMITS,Results / integration case study,10,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,n_committed,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
SMALL-RUNTIME-PARSE-FAILURES,Results / integration case study,0,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,parse_failures,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
SMALL-RUNTIME-CHECK-USE-FAILURES,Results / integration case study,0,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,check_use_failures,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
SMALL-RUNTIME-RECONCILIATION-FAILURES,Results / integration case study,0,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,reconciliation_failures,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
SMALL-RUNTIME-ALLOW,Results / integration case study,10,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,decision_counts.ALLOW,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
SMALL-RUNTIME-DENY,Results / integration case study,20,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,decision_counts.DENY,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
SMALL-RUNTIME-ABSTAIN,Results / integration case study,0,,,experiments/human-authority-and-causal-validation/results/small-typed-effect-runtime-case-study/runtime_case_study_report.json,decision_counts.ABSTAIN,shared/compatibility/scripts/run_small_typed_effect_runtime_case_study.py,verified
