claim_id,metric,value,source,key,paper_location,status
E85-PROJECTION-N_REVIEWED_TOOL_INSTANCES,n_reviewed_tool_instances,16,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,n_reviewed_tool_instances,Experimental Setup / Results,verified
E85-PROJECTION-N_SOURCE_VERIFIED_TOOL_INSTANCES,n_source_verified_tool_instances,16,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,n_source_verified_tool_instances,Experimental Setup / Results,verified
E85-PROJECTION-N_BASE_CALLS_EXECUTED,n_base_calls_executed,16,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,n_base_calls_executed,Experimental Setup / Results,verified
E85-EIGHT_FIELD_PROJECTION-N_CASES,n_cases,80,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.eight_field_projection.n_cases,Experimental Setup / Results / Limitations,verified
E85-EIGHT_FIELD_PROJECTION-N_PASSED,n_passed,65,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.eight_field_projection.n_passed,Experimental Setup / Results / Limitations,verified
E85-EIGHT_FIELD_PROJECTION-MEDIATION_GAPS,mediation_gaps,15,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.eight_field_projection.mediation_gaps,Experimental Setup / Results / Limitations,verified
E85-EIGHT_FIELD_PROJECTION-OVER_SENSITIVE,over_sensitive,0,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.eight_field_projection.over_sensitive,Experimental Setup / Results / Limitations,verified
E85-EIGHT_FIELD_PROJECTION-UNSUPPORTED,unsupported,0,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.eight_field_projection.unsupported,Experimental Setup / Results / Limitations,verified
E85-TYPED_QUALIFIER_PROJECTION-N_CASES,n_cases,80,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.typed_qualifier_projection.n_cases,Experimental Setup / Results / Limitations,verified
E85-TYPED_QUALIFIER_PROJECTION-N_PASSED,n_passed,80,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.typed_qualifier_projection.n_passed,Experimental Setup / Results / Limitations,verified
E85-TYPED_QUALIFIER_PROJECTION-MEDIATION_GAPS,mediation_gaps,0,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.typed_qualifier_projection.mediation_gaps,Experimental Setup / Results / Limitations,verified
E85-TYPED_QUALIFIER_PROJECTION-OVER_SENSITIVE,over_sensitive,0,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.typed_qualifier_projection.over_sensitive,Experimental Setup / Results / Limitations,verified
E85-TYPED_QUALIFIER_PROJECTION-UNSUPPORTED,unsupported,0,experiments/human-authority-and-causal-validation/results/causal-effect-projection-validation/agentdojo-projection-intervention-report.json,aggregate_by_contract_variant.typed_qualifier_projection.unsupported,Experimental Setup / Results / Limitations,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-TOOL_NAME-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,45,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=tool_name].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-TOOL_NAME-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,96,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=tool_name].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-IDEAL_EFFECT-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,35,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=ideal_effect].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-IDEAL_EFFECT-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,48,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=ideal_effect].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-IDEAL_EFFECT_RESOURCE-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,0,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=ideal_effect_resource].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-IDEAL_EFFECT_RESOURCE-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,0,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=ideal_effect_resource].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-RULE_EXTRACTED_EFFECT_RESOURCE-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,30,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=rule_extracted_effect_resource].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-RULE_EXTRACTED_EFFECT_RESOURCE-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,43,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=rule_extracted_effect_resource].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-FULL_GUARD_DECISION_REPRESENTATION-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,14,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=full_guard_decision_representation].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E48-EXPLICIT-AUTHORITY-SUBSET-FULL_GUARD_DECISION_REPRESENTATION-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,18,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E48-explicit-authority-subset].representations[representation_name=full_guard_decision_representation].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-TOOL_NAME-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,23,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=tool_name].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-TOOL_NAME-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,72,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=tool_name].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-IDEAL_EFFECT-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,22,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=ideal_effect].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-IDEAL_EFFECT-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,45,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=ideal_effect].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-IDEAL_EFFECT_RESOURCE-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,0,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=ideal_effect_resource].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-IDEAL_EFFECT_RESOURCE-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,0,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=ideal_effect_resource].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-RULE_EXTRACTED_EFFECT_RESOURCE-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,8,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=rule_extracted_effect_resource].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-RULE_EXTRACTED_EFFECT_RESOURCE-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,10,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=rule_extracted_effect_resource].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-FULL_GUARD_DECISION_REPRESENTATION-N_MIXED_AUTHORIZATION_CELLS,n_mixed_authorization_cells,8,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=full_guard_decision_representation].n_mixed_authorization_cells,Results / authorization-collision table,verified
COLLISION-E50-REPAIRED-RESOURCE-AUTHORIZATION-FULL_GUARD_DECISION_REPRESENTATION-UNIT_COST_COLLISION_LOWER_BOUND,unit_cost_collision_lower_bound,11,experiments/binding-failure-and-granularity/results/authorization-separating-collision-audit/collision-audit-report.json,datasets[dataset=E50-repaired-resource-authorization].representations[representation_name=full_guard_decision_representation].unit_cost_collision_lower_bound,Results / authorization-collision table,verified
AGENTDOJO-EFFECT-PREVALENCE-N_TASKS,n_tasks,97,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,n_tasks,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-N_OFFICIAL_CALLS,n_official_calls,339,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,n_official_calls,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-N_RUNTIME_ERRORS,n_runtime_errors,0,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,n_runtime_errors,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-TOOL_INVENTORY-N_TOOL_INSTANCES,n_tool_instances,74,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,tool_inventory.n_tool_instances,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-TOOL_INVENTORY-N_OBSERVED_TOOL_INSTANCES,n_observed_tool_instances,55,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,tool_inventory.n_observed_tool_instances,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-PREVALENCE-N_EFFECTFUL_CALLS,n_effectful_calls,100,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,prevalence.n_effectful_calls,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-PREVALENCE-N_EFFECTFUL_OBSERVED_TOOLS,n_effectful_observed_tools,23,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,prevalence.n_effectful_observed_tools,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-PREVALENCE-N_COMPOUND_CALLS,n_compound_calls,17,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,prevalence.n_compound_calls,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-PREVALENCE-N_HETEROGENEOUS_COMPOUND_CALLS,n_heterogeneous_compound_calls,13,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,prevalence.n_heterogeneous_compound_calls,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-PREVALENCE-N_MULTI_TARGET_CALLS,n_multi_target_calls,7,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,prevalence.n_multi_target_calls,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-PREVALENCE-N_CROSS_NAMESPACE_CALLS,n_cross_namespace_calls,13,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,prevalence.n_cross_namespace_calls,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
AGENTDOJO-EFFECT-PREVALENCE-PREVALENCE-MAXIMUM_EFFECT_UNITS_PER_CALL,maximum_effect_units_per_call,6,experiments/human-authority-and-causal-validation/results/agentdojo-tool-effect-prevalence/agentdojo-tool-effect-prevalence-report.json,prevalence.maximum_effect_units_per_call,Abstract / Introduction / Experimental Setup / Results / Conclusion,verified
FINITE-N-CONTEXTS,n_contexts,56,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,n_contexts,Abstract / Experimental Setup / Results,verified
FINITE-N-TOOLS,n_tools,5,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,n_tools,Abstract / Experimental Setup / Results,verified
FINITE-TOOL_NAME-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,5,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=tool_name].authorization_collision_cells,Abstract / Results / authorization-collision table,verified
FINITE-TOOL_NAME-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,564,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=tool_name].authorization_separating_pairs,Abstract / Results / authorization-collision table,verified
FINITE-TOOL_NAME-FINITE_COLLISION_COMPLETE,finite_collision_complete,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=tool_name].finite_collision_complete,Abstract / Results / authorization-collision table,verified
FINITE-TOOL_NAME-FINITE_PARTITION_EXACT,finite_partition_exact,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=tool_name].finite_partition_exact,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_EFFECT_ONLY-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,6,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_effect_only].authorization_collision_cells,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_EFFECT_ONLY-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,548,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_effect_only].authorization_separating_pairs,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_EFFECT_ONLY-FINITE_COLLISION_COMPLETE,finite_collision_complete,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_effect_only].finite_collision_complete,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_EFFECT_ONLY-FINITE_PARTITION_EXACT,finite_partition_exact,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_effect_only].finite_partition_exact,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_COMMON_FIELDS-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,5,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_common_fields].authorization_collision_cells,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_COMMON_FIELDS-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,118,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_common_fields].authorization_separating_pairs,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_COMMON_FIELDS-FINITE_COLLISION_COMPLETE,finite_collision_complete,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_common_fields].finite_collision_complete,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_COMMON_FIELDS-FINITE_PARTITION_EXACT,finite_partition_exact,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_common_fields].finite_partition_exact,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_COMMON_CONTRACT-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,5,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_common_contract].authorization_collision_cells,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_COMMON_CONTRACT-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,118,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_common_contract].authorization_separating_pairs,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_COMMON_CONTRACT-FINITE_COLLISION_COMPLETE,finite_collision_complete,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_common_contract].finite_collision_complete,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_COMMON_CONTRACT-FINITE_PARTITION_EXACT,finite_partition_exact,False,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_common_contract].finite_partition_exact,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_TYPED_CONTRACT-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,0,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_typed_contract].authorization_collision_cells,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_TYPED_CONTRACT-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,0,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_typed_contract].authorization_separating_pairs,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_TYPED_CONTRACT-FINITE_COLLISION_COMPLETE,finite_collision_complete,True,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_typed_contract].finite_collision_complete,Abstract / Results / authorization-collision table,verified
FINITE-REVIEWED_TYPED_CONTRACT-FINITE_PARTITION_EXACT,finite_partition_exact,True,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=reviewed_typed_contract].finite_partition_exact,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_FULL_EFFECT-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,0,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_full_effect].authorization_collision_cells,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_FULL_EFFECT-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,0,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_full_effect].authorization_separating_pairs,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_FULL_EFFECT-FINITE_COLLISION_COMPLETE,finite_collision_complete,True,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_full_effect].finite_collision_complete,Abstract / Results / authorization-collision table,verified
FINITE-SOURCE_FULL_EFFECT-FINITE_PARTITION_EXACT,finite_partition_exact,True,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_full_effect].finite_partition_exact,Abstract / Results / authorization-collision table,verified
HELDOUT-TOOLSANDBOX-N_CONTEXTS,n_contexts,32,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,n_contexts,Abstract / Experimental Setup / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-N_TOOLS,n_tools,5,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,n_tools,Abstract / Experimental Setup / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-N_EXECUTION_ERRORS_RETAINED,n_execution_errors_retained,8,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,n_execution_errors_retained,Abstract / Experimental Setup / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TYPED-RELATION-SUCCESSES,typed_relation_agreement_successes,32,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,typed_relation_agreement.successes,Abstract / Results,verified
HELDOUT-TOOLSANDBOX-TYPED-RELATION-TOTAL,typed_relation_agreement_total,32,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,typed_relation_agreement.total,Abstract / Results,verified
HELDOUT-TOOLSANDBOX-TYPED-RELATION-RATE,typed_relation_agreement_rate,1.0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,typed_relation_agreement.rate,Abstract / Results,verified
HELDOUT-TOOLSANDBOX-TOOL_NAME-N_CELLS,n_cells,5,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].n_cells,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TOOL_NAME-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,5,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].authorization_collision_cells,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TOOL_NAME-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,88,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].authorization_separating_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TOOL_NAME-OVERPARTITION_PAIRS,overpartition_pairs,16,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].overpartition_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TOOL_NAME-FINITE_COLLISION_COMPLETE,finite_collision_complete,False,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].finite_collision_complete,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TOOL_NAME-FINITE_PARTITION_EXACT,finite_partition_exact,False,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].finite_partition_exact,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-COMMON_FIELDS-N_CELLS,n_cells,11,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].n_cells,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-COMMON_FIELDS-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,4,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].authorization_collision_cells,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-COMMON_FIELDS-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,41,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].authorization_separating_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-COMMON_FIELDS-OVERPARTITION_PAIRS,overpartition_pairs,0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].overpartition_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-COMMON_FIELDS-FINITE_COLLISION_COMPLETE,finite_collision_complete,False,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].finite_collision_complete,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-COMMON_FIELDS-FINITE_PARTITION_EXACT,finite_partition_exact,False,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].finite_partition_exact,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TYPED_CONTRACT-N_CELLS,n_cells,25,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].n_cells,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TYPED_CONTRACT-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].authorization_collision_cells,Abstract / Results / held-out table,verified
